Suburb,Price
North Melbourne,841000.0
North Melbourne,528500.0
North Melbourne,585000.0
North Melbourne,645000.0
North Melbourne,410000.0
North Melbourne,550000.0
North Melbourne,470000.0
North Melbourne,470000.0
North Melbourne,475000.0
North Melbourne,640000.0
North Melbourne,1330000.0
North Melbourne,720000.0
North Melbourne,888000.0
North Melbourne,1325000.0
North Melbourne,368000.0
North Melbourne,1300000.0
North Melbourne,450000.0
North Melbourne,1385000.0
North Melbourne,990000.0
North Melbourne,440000.0
North Melbourne,606000.0
North Melbourne,450000.0
North Melbourne,1470000.0
North Melbourne,591500.0
North Melbourne,1300000.0
North Melbourne,1010000.0
North Melbourne,1266000.0
North Melbourne,620000.0
North Melbourne,872000.0
North Melbourne,700000.0
North Melbourne,540000.0
North Melbourne,420000.0
North Melbourne,1200000.0
North Melbourne,630000.0
North Melbourne,690000.0
North Melbourne,560000.0
North Melbourne,800000.0
North Melbourne,665500.0
North Melbourne,550055.0
North Melbourne,358000.0
North Melbourne,320000.0
North Melbourne,1000000.0
North Melbourne,598000.0
North Melbourne,950000.0
North Melbourne,1065000.0
North Melbourne,885000.0
North Melbourne,587134.0
Northcote,1286000.0
Northcote,1200000.0
Northcote,1382500.0
Northcote,630000.0
Northcote,1600000.0
Northcote,1310000.0
Northcote,1035000.0
Northcote,1980000.0
Northcote,592000.0
Northcote,1335000.0
Northcote,1710000.0
Northcote,1590000.0
Northcote,905000.0
Northcote,2000000.0
Northcote,466000.0
Northcote,583000.0
Northcote,418000.0
Northcote,860000.0
Northcote,650000.0
Northcote,1280000.0
Northcote,1700000.0
Northcote,1575000.0
Northcote,950000.0
Northcote,641000.0
Northcote,1655000.0
Northcote,1950000.0
Northcote,720000.0
Northcote,905000.0
Northcote,1255000.0
Northcote,601000.0
Northcote,1020000.0
Northcote,460000.0
Northcote,435000.0
Northcote,790000.0
Northcote,990000.0
Northcote,605000.0
Northcote,1153000.0
Northcote,2270000.0
Northcote,385000.0
Northcote,1300000.0
Northcote,900000.0
Northcote,1340000.0
Northcote,1300000.0
Northcote,680000.0
Northcote,1310000.0
Northcote,1112000.0
Northcote,910000.0
Northcote,520000.0
Northcote,830000.0
Northcote,2100000.0
Northcote,1102000.0
Northcote,1190000.0
Northcote,865000.0
Northcote,2175000.0
Northcote,1085000.0
Northcote,312000.0
Northcote,320000.0
Northcote,890000.0
Northcote,875000.0
Northcote,2700000.0
Northcote,1101000.0
Northcote,550000.0
Northcote,926000.0
Northcote,1050000.0
Northcote,1010000.0
Northcote,2155000.0
Northcote,430000.0
Northcote,1900000.0
Northcote,888000.0
Northcote,1020000.0
Northcote,1160000.0
Northcote,844000.0
Northcote,1860000.0
Northcote,1676000.0
Northcote,900000.0
Northcote,1300000.0
Northcote,810000.0
Northcote,701000.0
Northcote,410000.0
Northcote,1255000.0
Northcote,310000.0
Northcote,1215000.0
Northcote,665000.0
Northcote,1800000.0
Northcote,1085000.0
Northcote,2315000.0
Northcote,1170000.0
Northcote,875000.0
Northcote,1715000.0
Northcote,1396500.0
Northcote,422000.0
Northcote,1474000.0
Northcote,1340000.0
Northcote,980000.0
Northcote,1035000.0
Northcote,460000.0
Northcote,1760000.0
Northcote,700000.0
Northcote,975000.0
Northcote,1095000.0
Northcote,1121000.0
Northcote,370000.0
Northcote,1225000.0
Northcote,2004000.0
Northcote,1211000.0
Northcote,4300000.0
Northcote,1400000.0
Northcote,770000.0
Northcote,1090000.0
Northcote,1830000.0
Northcote,1000000.0
Northcote,600000.0
Northcote,692000.0
Northcote,389000.0
Northcote,1620500.0
Northcote,980000.0
Northcote,722000.0
Northcote,1310000.0
Northcote,1050000.0
Northcote,1100000.0
Northcote,1700000.0
Northcote,2160000.0
Northcote,960000.0
Northcote,1610000.0
Northcote,400000.0
Northcote,1420000.0
Northcote,1950000.0
Northcote,1820000.0
Northcote,1900000.0
Northcote,1080000.0
Northcote,570000.0
Northcote,1450000.0
Northcote,1400000.0
Northcote,1340000.0
Northcote,340000.0
Northcote,1300000.0
Northcote,2340000.0
Northcote,1634000.0
Northcote,910000.0
Northcote,1650000.0
Northcote,1130000.0
Northcote,3850000.0
Northcote,1510000.0
Northcote,1500000.0
Northcote,2315000.0
Oak Park,670000.0
Oak Park,892000.0
Oak Park,592000.0
Oak Park,647000.0
Oak Park,865000.0
Oak Park,1350000.0
Oak Park,670000.0
Oak Park,476000.0
Oak Park,830000.0
Oak Park,706000.0
Oak Park,920000.0
Oak Park,522000.0
Oak Park,358500.0
Oak Park,690000.0
Oak Park,520000.0
Oak Park,800000.0
Oak Park,770000.0
Oak Park,1100000.0
Oak Park,727500.0
Oak Park,600000.0
Oak Park,1160000.0
Oak Park,925000.0
Oak Park,475000.0
Oak Park,715750.0
Oak Park,862500.0
Oak Park,651000.0
Oak Park,770000.0
Oak Park,900000.0
Oak Park,815500.0
Oak Park,770000.0
Oak Park,599900.0
Oak Park,585500.0
Oak Park,840000.0
Oak Park,765000.0
Oak Park,1005000.0
Oak Park,470000.0
Oak Park,810000.0
Oak Park,600000.0
Oak Park,675500.0
Oak Park,723000.0
Oak Park,626000.0
Oak Park,590000.0
Oak Park,1201000.0
Oak Park,550000.0
Oak Park,940000.0
Oak Park,855333.0
Oak Park,572000.0
Oak Park,900000.0
Oak Park,480000.0
Oakleigh South,991000.0
Oakleigh South,1242000.0
Oakleigh South,665000.0
Oakleigh South,680000.0
Oakleigh South,981000.0
Oakleigh South,1100000.0
Oakleigh South,876000.0
Oakleigh South,875000.0
Oakleigh South,651000.0
Oakleigh South,802000.0
Oakleigh South,995000.0
Oakleigh South,885000.0
Oakleigh South,881500.0
Oakleigh South,1380000.0
Oakleigh South,1346000.0
Oakleigh South,980000.0
Oakleigh South,900000.0
Oakleigh South,782000.0
Oakleigh South,580000.0
Oakleigh South,665000.0
Oakleigh South,937500.0
Oakleigh South,1080000.0
Oakleigh South,1000000.0
Oakleigh South,800000.0
Oakleigh South,615000.0
Oakleigh South,1235000.0
Oakleigh South,801347.0
Oakleigh South,765000.0
Oakleigh South,710000.0
Oakleigh South,921000.0
Oakleigh South,1900000.0
Oakleigh South,752500.0
Oakleigh South,800000.0
Oakleigh South,1225000.0
Oakleigh South,1200500.0
Oakleigh South,1141000.0
Oakleigh South,800000.0
Oakleigh South,1125000.0
Oakleigh South,1067000.0
Oakleigh South,1310000.0
Oakleigh South,800000.0
Oakleigh South,1260500.0
Oakleigh South,676000.0
Oakleigh South,850500.0
Oakleigh South,625000.0
Oakleigh South,980500.0
Oakleigh South,1068000.0
Oakleigh South,840000.0
Oakleigh South,935000.0
Oakleigh South,800000.0
Oakleigh South,937500.0
Oakleigh South,900000.0
Oakleigh South,1410000.0
Oakleigh South,1126000.0
Oakleigh South,778000.0
Parkville,1230000.0
Parkville,1360000.0
Parkville,1300000.0
Parkville,1805000.0
Parkville,352500.0
Parkville,3210000.0
Parkville,500000.0
Parkville,395000.0
Parkville,307000.0
Parkville,2200000.0
Parkville,485000.0
Parkville,2800000.0
Parkville,1717500.0
Parkville,1265000.0
Parkville,401000.0
Parkville,2375000.0
Parkville,1340000.0
Parkville,1851000.0
Parkville,734600.0
Parkville,1928000.0
Parkville,526000.0
Parkville,2236000.0
Parkville,500000.0
Parkville,1403000.0
Parkville,965000.0
Parkville,1040000.0
Parkville,526000.0
Parkville,750000.0
Pascoe Vale,1120000.0
Pascoe Vale,770000.0
Pascoe Vale,455000.0
Pascoe Vale,915000.0
Pascoe Vale,975000.0
Pascoe Vale,770000.0
Pascoe Vale,780000.0
Pascoe Vale,1276000.0
Pascoe Vale,600000.0
Pascoe Vale,1465000.0
Pascoe Vale,955000.0
Pascoe Vale,767000.0
Pascoe Vale,1196000.0
Pascoe Vale,731000.0
Pascoe Vale,555000.0
Pascoe Vale,585000.0
Pascoe Vale,480000.0
Pascoe Vale,480000.0
Pascoe Vale,605000.0
Pascoe Vale,495000.0
Pascoe Vale,738000.0
Pascoe Vale,386000.0
Pascoe Vale,517500.0
Pascoe Vale,452000.0
Pascoe Vale,522500.0
Pascoe Vale,601500.0
Pascoe Vale,1305000.0
Pascoe Vale,741000.0
Pascoe Vale,495000.0
Pascoe Vale,1345000.0
Pascoe Vale,530000.0
Pascoe Vale,815000.0
Pascoe Vale,930000.0
Pascoe Vale,521500.0
Pascoe Vale,730000.0
Pascoe Vale,775000.0
Pascoe Vale,495000.0
Pascoe Vale,990000.0
Pascoe Vale,950000.0
Pascoe Vale,915000.0
Pascoe Vale,900000.0
Pascoe Vale,476450.0
Pascoe Vale,810000.0
Pascoe Vale,920000.0
Pascoe Vale,590000.0
Pascoe Vale,835000.0
Pascoe Vale,790000.0
Pascoe Vale,810000.0
Pascoe Vale,667500.0
Pascoe Vale,500000.0
Pascoe Vale,485000.0
Pascoe Vale,488000.0
Pascoe Vale,900000.0
Pascoe Vale,680000.0
Pascoe Vale,683500.0
Pascoe Vale,977000.0
Pascoe Vale,590000.0
Pascoe Vale,770000.0
Pascoe Vale,815000.0
Pascoe Vale,975000.0
Pascoe Vale,970000.0
Pascoe Vale,515000.0
Pascoe Vale,985000.0
Pascoe Vale,515000.0
Pascoe Vale,640000.0
Pascoe Vale,940000.0
Pascoe Vale,770000.0
Pascoe Vale,600000.0
Pascoe Vale,510000.0
Pascoe Vale,750000.0
Pascoe Vale,822000.0
Pascoe Vale,983000.0
Pascoe Vale,600000.0
Pascoe Vale,900000.0
Pascoe Vale,640000.0
Pascoe Vale,470000.0
Pascoe Vale,430000.0
Pascoe Vale,540000.0
Pascoe Vale,1350000.0
Pascoe Vale,540000.0
Pascoe Vale,818000.0
Pascoe Vale,780000.0
Pascoe Vale,474000.0
Pascoe Vale,810000.0
Pascoe Vale,723000.0
Pascoe Vale,550500.0
Pascoe Vale,610000.0
Pascoe Vale,1000000.0
Pascoe Vale,533000.0
Pascoe Vale,630000.0
Pascoe Vale,805000.0
Pascoe Vale,410000.0
Pascoe Vale,600000.0
Pascoe Vale,616000.0
Pascoe Vale,792000.0
Pascoe Vale,800000.0
Pascoe Vale,750000.0
Pascoe Vale,960000.0
Pascoe Vale,985000.0
Pascoe Vale,820000.0
Pascoe Vale,670000.0
Pascoe Vale,855000.0
Pascoe Vale,567000.0
Pascoe Vale,665000.0
Pascoe Vale,440000.0
Pascoe Vale,690000.0
Pascoe Vale,560000.0
Pascoe Vale,880000.0
Pascoe Vale,700000.0
Pascoe Vale,600000.0
Pascoe Vale,721000.0
Pascoe Vale,720000.0
Pascoe Vale,730000.0
Pascoe Vale,910000.0
Pascoe Vale,1570000.0
Pascoe Vale,525500.0
Pascoe Vale,555000.0
Pascoe Vale,612500.0
Pascoe Vale,248500.0
Pascoe Vale,960000.0
Pascoe Vale,1085000.0
Pascoe Vale,650000.0
Pascoe Vale,650000.0
Pascoe Vale,652500.0
Pascoe Vale,937000.0
Pascoe Vale,360000.0
Pascoe Vale,500000.0
Pascoe Vale,775000.0
Pascoe Vale,599000.0
Port Melbourne,1100000.0
Port Melbourne,650000.0
Port Melbourne,1681000.0
Port Melbourne,1240000.0
Port Melbourne,2365000.0
Port Melbourne,1380000.0
Port Melbourne,1800000.0
Port Melbourne,1150000.0
Port Melbourne,985000.0
Port Melbourne,1200000.0
Port Melbourne,1340000.0
Port Melbourne,2200000.0
Port Melbourne,2105000.0
Port Melbourne,550000.0
Port Melbourne,1250000.0
Port Melbourne,575000.0
Port Melbourne,1915000.0
Port Melbourne,850000.0
Port Melbourne,1630000.0
Port Melbourne,1000000.0
Port Melbourne,1470000.0
Port Melbourne,725000.0
Port Melbourne,1234500.0
Port Melbourne,600000.0
Port Melbourne,1342000.0
Port Melbourne,500000.0
Port Melbourne,795000.0
Port Melbourne,590000.0
Port Melbourne,1502000.0
Port Melbourne,1100000.0
Port Melbourne,1421000.0
Port Melbourne,845000.0
Port Melbourne,720000.0
Port Melbourne,1275000.0
Port Melbourne,1000000.0
Port Melbourne,1820000.0
Port Melbourne,420000.0
Port Melbourne,600000.0
Port Melbourne,1916000.0
Port Melbourne,577000.0
Port Melbourne,655000.0
Port Melbourne,1016500.0
Port Melbourne,1350000.0
Port Melbourne,1082000.0
Port Melbourne,1560000.0
Port Melbourne,1035000.0
Port Melbourne,1070000.0
Port Melbourne,1060000.0
Port Melbourne,1610000.0
Port Melbourne,910000.0
Port Melbourne,1485000.0
Port Melbourne,1101000.0
Port Melbourne,880000.0
Port Melbourne,730000.0
Port Melbourne,1190000.0
Port Melbourne,1080000.0
Port Melbourne,1115000.0
Port Melbourne,516000.0
Port Melbourne,1753000.0
Port Melbourne,825000.0
Port Melbourne,820000.0
Port Melbourne,900000.0
Port Melbourne,2350000.0
Port Melbourne,1565000.0
Port Melbourne,730000.0
Port Melbourne,730000.0
Port Melbourne,1670000.0
Port Melbourne,1402000.0
Port Melbourne,852000.0
Port Melbourne,551000.0
Port Melbourne,1570000.0
Port Melbourne,1515000.0
Port Melbourne,1260000.0
Port Melbourne,1155000.0
Port Melbourne,1150000.0
Port Melbourne,950000.0
Port Melbourne,875000.0
Port Melbourne,625000.0
Port Melbourne,1384000.0
Port Melbourne,1405000.0
Port Melbourne,655000.0
Port Melbourne,456000.0
Port Melbourne,2260000.0
Port Melbourne,1130000.0
Port Melbourne,1305000.0
Port Melbourne,720000.0
Port Melbourne,1130000.0
Port Melbourne,520000.0
Port Melbourne,1250000.0
Port Melbourne,470000.0
Port Melbourne,600000.0
Port Melbourne,670000.0
Port Melbourne,1100000.0
Port Melbourne,1532000.0
Port Melbourne,1252000.0
Port Melbourne,1010000.0
Port Melbourne,779000.0
Port Melbourne,790000.0
Port Melbourne,455500.0
Port Melbourne,1400000.0
Port Melbourne,1520000.0
Port Melbourne,1655000.0
Port Melbourne,600000.0
Port Melbourne,1014000.0
Port Melbourne,1450000.0
Port Melbourne,2252000.0
Port Melbourne,1351000.0
Port Melbourne,2460000.0
Port Melbourne,390000.0
Port Melbourne,1455000.0
Port Melbourne,540000.0
Port Melbourne,3705000.0
Port Melbourne,1180000.0
Port Melbourne,950000.0
Port Melbourne,1350000.0
Port Melbourne,2100000.0
Port Melbourne,735000.0
Port Melbourne,400000.0
Port Melbourne,900000.0
Port Melbourne,470000.0
Port Melbourne,2160000.0
Port Melbourne,1380000.0
Port Melbourne,1970000.0
Port Melbourne,1080000.0
Port Melbourne,1325000.0
Port Melbourne,1405000.0
Prahran,650000.0
Prahran,342000.0
Prahran,2680000.0
Prahran,950000.0
Prahran,781000.0
Prahran,549800.0
Prahran,492000.0
Prahran,1660000.0
Prahran,500500.0
Prahran,1240000.0
Prahran,1400000.0
Prahran,685000.0
Prahran,630000.0
Prahran,710000.0
Prahran,330000.0
Prahran,1430000.0
Prahran,325000.0
Prahran,1245000.0
Prahran,830000.0
Prahran,1182500.0
Prahran,1303000.0
Prahran,1210000.0
Prahran,482500.0
Prahran,1730000.0
Prahran,1090000.0
Prahran,1358000.0
Prahran,585000.0
Prahran,1106000.0
Prahran,1650000.0
Prahran,1590000.0
Prahran,590000.0
Prahran,1055000.0
Prahran,523000.0
Prahran,1800000.0
Prahran,1350000.0
Prahran,700000.0
Prahran,735000.0
Prahran,473000.0
Prahran,1100000.0
Prahran,1590000.0
Prahran,1200000.0
Prahran,1100000.0
Prahran,530000.0
Prahran,1651000.0
Prahran,615000.0
Prahran,1880000.0
Prahran,1500000.0
Prahran,1460000.0
Prahran,2444000.0
Prahran,841000.0
Prahran,570000.0
Prahran,480000.0
Prahran,1310000.0
Prahran,1530000.0
Prahran,365000.0
Prahran,560000.0
Prahran,332000.0
Prahran,1300000.0
Prahran,815000.0
Prahran,765000.0
Prahran,910000.0
Prahran,1450000.0
Prahran,1540000.0
Prahran,1811000.0
Prahran,427000.0
Prahran,500000.0
Prahran,1180000.0
Prahran,510000.0
Prahran,1015000.0
Prahran,1210000.0
Prahran,1720000.0
Prahran,1050000.0
Prahran,1582000.0
Prahran,2385000.0
Prahran,681000.0
Prahran,428000.0
Prahran,1820000.0
Prahran,950000.0
Prahran,480000.0
Prahran,1305000.0
Prahran,1255000.0
Prahran,2180000.0
Prahran,712500.0
Prahran,1720000.0
Prahran,1021000.0
Prahran,1220000.0
Prahran,240000.0
Prahran,1500000.0
Prahran,1612000.0
Prahran,1442000.0
Preston,1250000.0
Preston,855000.0
Preston,930000.0
Preston,900000.0
Preston,1030000.0
Preston,1004000.0
Preston,540000.0
Preston,930000.0
Preston,1200000.0
Preston,721000.0
Preston,751000.0
Preston,508000.0
Preston,835000.0
Preston,637000.0
Preston,1265000.0
Preston,1100000.0
Preston,1082000.0
Preston,715000.0
Preston,630000.0
Preston,837000.0
Preston,717000.0
Preston,950000.0
Preston,840000.0
Preston,496000.0
Preston,462500.0
Preston,931000.0
Preston,942000.0
Preston,995000.0
Preston,650000.0
Preston,850000.0
Preston,560000.0
Preston,540000.0
Preston,1150000.0
Preston,868000.0
Preston,965000.0
Preston,422250.0
Preston,700000.0
Preston,615000.0
Preston,775000.0
Preston,735000.0
Preston,410000.0
Preston,1270000.0
Preston,1081000.0
Preston,550000.0
Preston,1000000.0
Preston,780000.0
Preston,962000.0
Preston,1260000.0
Preston,810000.0
Preston,843000.0
Preston,600000.0
Preston,457500.0
Preston,925000.0
Preston,305000.0
Preston,1080000.0
Preston,656000.0
Preston,799900.0
Preston,916000.0
Preston,1000000.0
Preston,914000.0
Preston,1650000.0
Preston,860000.0
Preston,990000.0
Preston,512000.0
Preston,600000.0
Preston,625000.0
Preston,910000.0
Preston,485000.0
Preston,380000.0
Preston,900000.0
Preston,1000000.0
Preston,722000.0
Preston,785000.0
Preston,910000.0
Preston,1260000.0
Preston,635000.0
Preston,550000.0
Preston,485000.0
Preston,690000.0
Preston,1065000.0
Preston,1200000.0
Preston,798000.0
Preston,850000.0
Preston,1355000.0
Preston,815000.0
Preston,971000.0
Preston,530000.0
Preston,900000.0
Preston,1615000.0
Preston,700000.0
Preston,930000.0
Preston,920000.0
Preston,842000.0
Preston,620000.0
Preston,830000.0
Preston,520000.0
Preston,980000.0
Preston,800000.0
Preston,557000.0
Preston,930000.0
Preston,930000.0
Preston,886000.0
Preston,1080000.0
Preston,1040000.0
Preston,1400000.0
Preston,660000.0
Preston,436000.0
Preston,876000.0
Preston,910000.0
Preston,1000000.0
Preston,800000.0
Preston,928000.0
Preston,1070000.0
Preston,565000.0
Preston,714000.0
Preston,904000.0
Preston,770000.0
Preston,1226000.0
Preston,810000.0
Preston,1127000.0
Preston,750000.0
Preston,465000.0
Preston,980000.0
Preston,670000.0
Preston,1315000.0
Preston,528888.0
Preston,780000.0
Preston,986000.0
Preston,771000.0
Preston,760000.0
Preston,850000.0
Preston,890000.0
Preston,1088000.0
Preston,675500.0
Preston,1123000.0
Preston,600000.0
Preston,300000.0
Preston,890000.0
Preston,765000.0
Preston,1040000.0
Preston,1050000.0
Preston,662500.0
Preston,900000.0
Preston,425000.0
Preston,585000.0
Preston,515000.0
Preston,1040000.0
Preston,520000.0
Preston,605000.0
Preston,530000.0
Preston,890000.0
Preston,790000.0
Preston,1000000.0
Preston,860000.0
Preston,630000.0
Preston,660000.0
Preston,810000.0
Preston,875000.0
Preston,923000.0
Preston,920000.0
Preston,1150000.0
Preston,871000.0
Preston,910000.0
Preston,1330000.0
Preston,651000.0
Preston,950000.0
Preston,821000.0
Preston,888500.0
Preston,870000.0
Preston,1186000.0
Preston,900000.0
Preston,800000.0
Preston,1030000.0
Preston,1615000.0
Preston,715000.0
Preston,610000.0
Preston,1162500.0
Preston,775000.0
Preston,1142500.0
Preston,930000.0
Preston,875000.0
Preston,852000.0
Preston,571000.0
Preston,535000.0
Preston,840000.0
Preston,805000.0
Preston,750000.0
Preston,750000.0
Preston,745000.0
Reservoir,666000.0
Reservoir,475000.0
Reservoir,738000.0
Reservoir,355000.0
Reservoir,590000.0
Reservoir,415000.0
Reservoir,428000.0
Reservoir,731000.0
Reservoir,798000.0
Reservoir,725000.0
Reservoir,352000.0
Reservoir,723000.0
Reservoir,336000.0
Reservoir,685000.0
Reservoir,550000.0
Reservoir,620000.0
Reservoir,620000.0
Reservoir,1025000.0
Reservoir,490000.0
Reservoir,911000.0
Reservoir,805000.0
Reservoir,770000.0
Reservoir,659500.0
Reservoir,660000.0
Reservoir,645000.0
Reservoir,1005000.0
Reservoir,931000.0
Reservoir,810000.0
Reservoir,770000.0
Reservoir,400000.0
Reservoir,750000.0
Reservoir,535000.0
Reservoir,575000.0
Reservoir,920000.0
Reservoir,800000.0
Reservoir,510000.0
Reservoir,651000.0
Reservoir,502500.0
Reservoir,365000.0
Reservoir,405000.0
Reservoir,620500.0
Reservoir,730000.0
Reservoir,260000.0
Reservoir,665000.0
Reservoir,625000.0
Reservoir,357500.0
Reservoir,756000.0
Reservoir,1195000.0
Reservoir,475000.0
Reservoir,542000.0
Reservoir,427500.0
Reservoir,851000.0
Reservoir,998000.0
Reservoir,1030000.0
Reservoir,498000.0
Reservoir,410000.0
Reservoir,450000.0
Reservoir,341000.0
Reservoir,270000.0
Reservoir,900000.0
Reservoir,500000.0
Reservoir,1015000.0
Reservoir,915000.0
Reservoir,380000.0
Reservoir,468000.0
Reservoir,800000.0
Reservoir,380000.0
Reservoir,600000.0
Reservoir,530000.0
Reservoir,434000.0
Reservoir,592000.0
Reservoir,885000.0
Reservoir,611000.0
Reservoir,440000.0
Reservoir,650000.0
Reservoir,416000.0
Reservoir,610000.0
Reservoir,890000.0
Reservoir,301000.0
Reservoir,865000.0
Reservoir,775000.0
Reservoir,436000.0
Reservoir,695000.0
Reservoir,650000.0
Reservoir,432000.0
Reservoir,650000.0
Reservoir,846000.0
Reservoir,836000.0
Reservoir,485000.0
Reservoir,770000.0
Reservoir,612000.0
Reservoir,401000.0
Reservoir,635000.0
Reservoir,491000.0
Reservoir,650000.0
Reservoir,420000.0
Reservoir,810000.0
Reservoir,780000.0
Reservoir,570000.0
Reservoir,520000.0
Reservoir,660000.0
Reservoir,555000.0
Reservoir,350000.0
Reservoir,540000.0
Reservoir,678000.0
Reservoir,812000.0
Reservoir,682000.0
Reservoir,575000.0
Reservoir,720000.0
Reservoir,380000.0
Reservoir,350000.0
Reservoir,750000.0
Reservoir,571000.0
Reservoir,495000.0
Reservoir,644000.0
Reservoir,590000.0
Reservoir,895500.0
Reservoir,500000.0
Reservoir,940000.0
Reservoir,860000.0
Reservoir,495000.0
Reservoir,755000.0
Reservoir,568000.0
Reservoir,350000.0
Reservoir,452000.0
Reservoir,335000.0
Reservoir,585000.0
Reservoir,540000.0
Reservoir,635000.0
Reservoir,550000.0
Reservoir,360000.0
Reservoir,380000.0
Reservoir,546000.0
Reservoir,550000.0
Reservoir,400000.0
Reservoir,1700000.0
Reservoir,592500.0
Reservoir,665000.0
Reservoir,830000.0
Reservoir,360000.0
Reservoir,655000.0
Reservoir,565000.0
Reservoir,605000.0
Reservoir,410000.0
Reservoir,836000.0
Reservoir,635000.0
Reservoir,811000.0
Reservoir,650000.0
Reservoir,634000.0
Reservoir,700000.0
Reservoir,765000.0
Reservoir,440000.0
Reservoir,710000.0
Reservoir,620000.0
Reservoir,715000.0
Reservoir,795000.0
Reservoir,670000.0
Reservoir,376000.0
Reservoir,323000.0
Reservoir,680000.0
Reservoir,530000.0
Reservoir,567000.0
Reservoir,480000.0
Reservoir,786000.0
Reservoir,390000.0
Reservoir,650000.0
Reservoir,540000.0
Reservoir,820000.0
Reservoir,685000.0
Reservoir,800000.0
Reservoir,503000.0
Reservoir,830000.0
Reservoir,330000.0
Reservoir,420000.0
Reservoir,539000.0
Reservoir,437000.0
Reservoir,480000.0
Reservoir,681500.0
Reservoir,870000.0
Reservoir,620000.0
Reservoir,622500.0
Reservoir,767500.0
Reservoir,780000.0
Reservoir,668000.0
Reservoir,705000.0
Reservoir,730000.0
Reservoir,1215000.0
Reservoir,680000.0
Reservoir,445000.0
Reservoir,1120000.0
Reservoir,470000.0
Reservoir,800000.0
Reservoir,641000.0
Reservoir,1700000.0
Reservoir,655000.0
Reservoir,888000.0
Reservoir,885000.0
Reservoir,510000.0
Reservoir,440000.0
Reservoir,481000.0
Reservoir,686000.0
Reservoir,703000.0
Reservoir,365000.0
Reservoir,424000.0
Reservoir,750000.0
Reservoir,363000.0
Reservoir,310000.0
Reservoir,613000.0
Reservoir,779000.0
Reservoir,425000.0
Reservoir,585000.0
Reservoir,791000.0
Reservoir,475000.0
Reservoir,420000.0
Reservoir,500000.0
Reservoir,950000.0
Reservoir,352000.0
Reservoir,650000.0
Reservoir,677500.0
Reservoir,730000.0
Reservoir,791000.0
Reservoir,905000.0
Reservoir,480000.0
Reservoir,767000.0
Reservoir,810000.0
Reservoir,871000.0
Reservoir,450000.0
Reservoir,400000.0
Reservoir,921500.0
Reservoir,760000.0
Reservoir,596000.0
Reservoir,490000.0
Reservoir,787000.0
Reservoir,350000.0
Reservoir,300000.0
Reservoir,335000.0
Reservoir,670500.0
Reservoir,1050000.0
Reservoir,475000.0
Reservoir,440000.0
Reservoir,620000.0
Reservoir,590000.0
Reservoir,851500.0
Reservoir,623500.0
Reservoir,830000.0
Reservoir,572000.0
Reservoir,581000.0
Reservoir,600000.0
Reservoir,450000.0
Reservoir,360000.0
Reservoir,525000.0
Reservoir,585000.0
Reservoir,1115000.0
Reservoir,692500.0
Reservoir,790000.0
Reservoir,785000.0
Reservoir,625000.0
Reservoir,840000.0
Reservoir,925000.0
Reservoir,750500.0
Reservoir,680000.0
Reservoir,700000.0
Reservoir,801000.0
Reservoir,216000.0
Reservoir,220000.0
Reservoir,600000.0
Reservoir,866000.0
Reservoir,340000.0
Reservoir,401000.0
Reservoir,500250.0
Reservoir,395000.0
Reservoir,810000.0
Reservoir,880000.0
Reservoir,790000.0
Reservoir,707500.0
Reservoir,767000.0
Reservoir,465000.0
Reservoir,601000.0
Reservoir,772000.0
Reservoir,660000.0
Reservoir,968000.0
Reservoir,928000.0
Reservoir,300000.0
Reservoir,420000.0
Reservoir,885000.0
Reservoir,240000.0
Reservoir,815000.0
Reservoir,882500.0
Reservoir,793000.0
Reservoir,541000.0
Reservoir,450000.0
Reservoir,682400.0
Reservoir,550000.0
Reservoir,477000.0
Reservoir,500000.0
Reservoir,433000.0
Reservoir,672000.0
Reservoir,680000.0
Reservoir,822000.0
Reservoir,751000.0
Reservoir,820000.0
Reservoir,540000.0
Reservoir,851000.0
Reservoir,801000.0
Reservoir,777000.0
Reservoir,1162000.0
Reservoir,620000.0
Reservoir,1025000.0
Reservoir,762500.0
Reservoir,832000.0
Reservoir,820000.0
Reservoir,468000.0
Reservoir,756000.0
Reservoir,784000.0
Reservoir,1186000.0
Reservoir,665000.0
Reservoir,405000.0
Reservoir,532000.0
Reservoir,431000.0
Reservoir,580000.0
Reservoir,885000.0
Reservoir,550000.0
Reservoir,718500.0
Reservoir,762500.0
Reservoir,615000.0
Reservoir,737000.0
Reservoir,633000.0
Reservoir,810000.0
Reservoir,815000.0
Reservoir,610000.0
Reservoir,430000.0
Reservoir,730000.0
Reservoir,680000.0
Reservoir,705000.0
Reservoir,705000.0
Reservoir,845000.0
Reservoir,390000.0
Richmond,937000.0
Richmond,1260000.0
Richmond,1820000.0
Richmond,1236000.0
Richmond,540000.0
Richmond,795250.0
Richmond,582000.0
Richmond,500000.0
Richmond,1600000.0
Richmond,2180000.0
Richmond,370000.0
Richmond,1025000.0
Richmond,630000.0
Richmond,3335000.0
Richmond,2250000.0
Richmond,935000.0
Richmond,1100000.0
Richmond,1102000.0
Richmond,437500.0
Richmond,421000.0
Richmond,479000.0
Richmond,3200000.0
Richmond,479000.0
Richmond,1042500.0
Richmond,655000.0
Richmond,1130000.0
Richmond,561000.0
Richmond,635000.0
Richmond,1010000.0
Richmond,1025000.0
Richmond,555000.0
Richmond,1102000.0
Richmond,720000.0
Richmond,550000.0
